Name,Lat,Longt,Cluster,RelativeHumidity
GSNM8_2005_8_29.n3,47.8678,-112.6681,1,13.0
GSPC2_2005_8_29.n3,40.2111,-106.3294,1,23.0
GTGW4_2005_8_29.n3,43.7236,-110.7103,1,12.0
GUIN7_2005_8_29.n3,35.2133,-82.59,0,70.0
GUML1_2005_8_29.n3,31.9,-92.7672,3,66.0
GUPT2_2005_8_29.n3,29.8594,-98.5053,3,40.0
GVLI1_2005_8_29.n3,45.94,-116.11999999999996,1,9.666666666666666
GWFW1_2005_8_29.n3,47.1156,-121.5956,3,58.0
GWN5_2005_8_29.n3,45.7826,-121.328,3,44.0
GWRT2_2005_8_29.n3,28.3667,-98.1167,3,37.0
GYAA4_2005_8_29.n3,35.3267,-92.2761,3,60.0
GZFC1_2005_8_29.n3,38.6197,-120.5614,1,23.0
H0002_2005_8_29.n3,36.35,-81.53,0,82.0
H0005_2005_8_29.n3,43.6425,-80.07555,3,45.0
H0008_2005_8_29.n3,48.61235,-93.41407,0,72.0
H0012_2005_8_29.n3,32.58,-97.34999999999998,3,49.666666666666664
H0022_2005_8_29.n3,44.805,-71.87100000000001,0,88.0
H0024_2005_8_29.n3,45.338,-123.096,3,56.5
H0025_2005_8_29.n3,29.44,-95.09999999999998,3,53.0
H0029_2005_8_29.n3,38.54,-90.31,3,48.666666666666664
H0030_2005_8_29.n3,43.8,-75.47,0,69.5
H0031_2005_8_29.n3,33.58,-86.05,0,77.0
H0032_2005_8_29.n3,36.15,-86.34999999999998,0,75.33333333333333
H0035_2005_8_29.n3,36.623000000000005,-82.18700000000001,3,37.5
H0036_2005_8_29.n3,42.55194,-71.7558,0,74.25
H0041_2005_8_29.n3,36.13,-79.8,3,64.0
H0043_2005_8_29.n3,41.23,-80.5,1,34.5
H0044_2005_8_29.n3,36.8,-76.33,0,83.0
H0052_2005_8_29.n3,41.37,-73.23,0,89.0
H0062_2005_8_29.n3,35.85,-78.17,3,47.75
H0068_2005_8_29.n3,45.56,-94.16000000000001,3,50.0
H0071_2005_8_29.n3,41.12425,-111.91590000000001,1,21.666666666666668
H0080_2005_8_29.n3,44.503,-72.219,0,100.0
H0094_2005_8_29.n3,49.78,-97.2,0,69.5
H0110_2005_8_29.n3,18.42,-66.06,3,54.0
H0116_2005_8_29.n3,41.75,-104.83,1,8.666666666666666
H0140_2005_8_29.n3,42.973,-73.839,0,79.0
H0157_2005_8_29.n3,38.46285,-77.46338,0,81.75
H0159_2005_8_29.n3,45.354,-122.84200000000001,3,48.0
H0164_2005_8_29.n3,35.26,-120.71,0,68.5
H0167_2005_8_29.n3,47.65,-116.88,1,24.5
H0169_2005_8_29.n3,44.1518,-116.0073,1,10.0
H0175_2005_8_29.n3,30.0639,-81.5018,0,72.25
H0177_2005_8_29.n3,41.2,-74.43,0,94.0
H0179_2005_8_29.n3,40.1507,-75.0801,0,83.0
H0180_2005_8_29.n3,30.71,-97.73,3,51.0
H0182_2005_8_29.n3,33.40766,-111.5728,1,18.0
H0185_2005_8_29.n3,40.048,-107.83,1,23.5
H0186_2005_8_29.n3,34.45,-84.57,3,50.0
H0194_2005_8_29.n3,30.4115,-103.52299999999998,0,88.66666666666667
H0206_2005_8_29.n3,41.14,-73.4,0,82.25
H0213_2005_8_29.n3,38.3,-76.508,3,59.0
H0217_2005_8_29.n3,33.361999999999995,-105.654,0,67.33333333333333
H0222_2005_8_29.n3,39.75347,-123.2077,3,39.5
H0224_2005_8_29.n3,26.5032,-80.0661,0,72.0
H0227_2005_8_29.n3,44.75,-122.94,0,73.5
H0229_2005_8_29.n3,40.53732,-79.91175,3,42.333333333333336
H0232_2005_8_29.n3,37.46,-122.27,3,44.0
H0235_2005_8_29.n3,36.23,-86.38,0,92.33333333333333
H0236_2005_8_29.n3,34.098,-98.57,3,50.0
H0237_2005_8_29.n3,38.62,-122.87,1,30.5
H0240_2005_8_29.n3,30.401,-86.86399999999999,3,40.0
H0244_2005_8_29.n3,34.49,-118.09,1,16.0
H0246_2005_8_29.n3,40.75,-95.64,0,72.66666666666667
H0253_2005_8_29.n3,45.17204999999999,-93.25664,3,48.0
H0259_2005_8_29.n3,37.98,-122.52,3,37.0
H0261_2005_8_29.n3,42.20991,-88.35358000000001,3,50.0
H0266_2005_8_29.n3,40.59,-124.15,3,66.0
H0269_2005_8_29.n3,37.06,-121.61,1,20.0
H0278_2005_8_29.n3,32.931999999999995,-96.459,3,41.0
H0280_2005_8_29.n3,30.5844,-97.4156,3,62.333333333333336
H0284_2005_8_29.n3,39.34,-121.08,1,27.0
H0287_2005_8_29.n3,42.41,-71.15,3,54.75
H0290_2005_8_29.n3,43.16,-77.56,3,40.75
H0291_2005_8_29.n3,39.26,-84.58,1,12.25
H0294_2005_8_29.n3,32.75,-116.93,3,44.5
H0295_2005_8_29.n3,28.79,-81.34,0,71.25
H0296_2005_8_29.n3,34.14611,-84.10694000000001,0,77.5
H0299_2005_8_29.n3,31.31,-92.44,3,47.333333333333336
H0300_2005_8_29.n3,38.8,-122.99,1,29.0
H0302_2005_8_29.n3,42.22,-78.27,3,38.25
H0305_2005_8_29.n3,38.3,-104.57,1,24.0
H0307_2005_8_29.n3,44.81,-93.31,3,42.0
H0308_2005_8_29.n3,41.17,-73.96,0,77.5
H0309_2005_8_29.n3,40.01,-83.11,1,25.75
H0310_2005_8_29.n3,32.51,-99.73,3,57.0
H0311_2005_8_29.n3,29.598359999999996,-95.10654,3,59.666666666666664
H0313_2005_8_29.n3,34.87212,-82.28625,3,65.0
H0315_2005_8_29.n3,27.8,-80.48,0,86.0
H0318_2005_8_29.n3,30.207009999999997,-97.93723,3,53.5
H0322_2005_8_29.n3,33.565459999999995,-112.0536,1,8.0
H0325_2005_8_29.n3,39.64,-106.08999999999999,1,31.333333333333332
H0329_2005_8_29.n3,34.630720000000004,-82.51173,3,62.25
H0331_2005_8_29.n3,45.71,-122.62,0,68.0
H0333_2005_8_29.n3,32.827290000000005,-116.9272,1,17.0
H0338_2005_8_29.n3,34.91,-82.0,3,66.0
H0342_2005_8_29.n3,36.45,-89.92,0,70.66666666666667
H0346_2005_8_29.n3,38.665,-121.165,1,19.0
H0353_2005_8_29.n3,40.4,-91.377,3,54.0
H0362_2005_8_29.n3,40.75,-111.87,1,21.0
H0364_2005_8_29.n3,39.035,-76.908,3,65.5
H0369_2005_8_29.n3,38.81,-85.81,3,52.0
H0370_2005_8_29.n3,40.7957,-74.0553,0,82.0
H0387_2005_8_29.n3,40.79,-96.63,0,73.5
H0419_2005_8_29.n3,35.37,-80.66,3,60.5
H0435_2005_8_29.n3,44.10651,-69.99305,0,87.0
H0442_2005_8_29.n3,33.922,-118.055,3,44.5
H0447_2005_8_29.n3,38.44,-122.71,3,47.5
H0450_2005_8_29.n3,37.72,-121.94,1,21.5
H0461_2005_8_29.n3,42.61,-71.47,0,70.5
H0464_2005_8_29.n3,38.6948,-121.2524,1,15.0
H0472_2005_8_29.n3,39.8789,-93.1825,0,77.33333333333333
H0477_2005_8_29.n3,40.6,-74.4,0,100.0
H0479_2005_8_29.n3,33.95,-81.17,3,65.25
H0481_2005_8_29.n3,47.7707,-122.2659,0,72.5
H0482_2005_8_29.n3,44.7625,-93.3528,3,49.0
H0490_2005_8_29.n3,34.21389,-84.27972,3,52.0
H0491_2005_8_29.n3,36.04,-79.87,3,61.5
H0492_2005_8_29.n3,45.56,-122.89,3,62.0
H0494_2005_8_29.n3,30.47,-88.33999999999999,0,87.66666666666667
H0498_2005_8_29.n3,33.602,-117.90100000000001,3,50.0
H0500_2005_8_29.n3,37.027,-121.599,1,34.0
H0501_2005_8_29.n3,38.138000000000005,-121.179,1,19.5
H0505_2005_8_29.n3,38.45,-122.72,3,41.0
H0518_2005_8_29.n3,42.467,-70.933,0,86.5
H0523_2005_8_29.n3,36.094,-80.411,3,61.333333333333336
H0525_2005_8_29.n3,41.27,-96.17,0,75.33333333333333
H0560_2005_8_29.n3,38.72,-121.039,1,17.0
H0566_2005_8_29.n3,37.96667,-105.68329999999999,1,22.666666666666668
H0569_2005_8_29.n3,34.94,-83.43,3,62.0
H0571_2005_8_29.n3,33.75,-116.97,1,16.0
H0582_2005_8_29.n3,40.501,-74.581,0,98.25
H0583_2005_8_29.n3,40.4,-74.0,0,67.0
H0588_2005_8_29.n3,43.727,-98.00100000000002,1,25.666666666666668
H0591_2005_8_29.n3,32.733000000000004,-96.81,3,39.333333333333336
H0596_2005_8_29.n3,47.395,-122.029,3,63.666666666666664
H0597_2005_8_29.n3,45.602,-122.52600000000001,0,68.66666666666667
H0601_2005_8_29.n3,35.451,-81.017,3,52.25
H100A_2005_8_29.n3,46.68899999999999,-119.551,1,17.666666666666668
H300A_2005_8_29.n3,46.364,-119.286,1,19.333333333333332
HACC2_2005_8_29.n3,39.1053,-105.1381,1,20.0
HADA2_2005_8_29.n3,55.3503,-132.6983,0,80.0
HAFW4_2005_8_29.n3,42.9147,-109.7472,1,10.0
HAKL1_2005_8_29.n3,29.8889,-93.4028,3,53.0
HALNV_2005_8_29.n3,40.95706,-115.47861,1,10.0
HAM_2005_8_29.n3,44.00752999999998,-112.23884999999997,1,12.083333333333334
HANU1_2005_8_29.n3,40.4,-110.76,1,14.0
HAST2_2005_8_29.n3,34.42319,-102.1073,3,56.25
HATUT_2005_8_29.n3,41.0706,-112.5851,1,22.0
HAYI1_2005_8_29.n3,48.0531,-116.7928,1,15.0
HBFI1_2005_8_29.n3,42.4172,-115.2278,1,9.0
HBFO3_2005_8_29.n3,44.0289,-123.1736,3,54.0
HBKNV_2005_8_29.n3,38.727779999999996,-119.55543999999999,1,10.25
HBOM8_2005_8_29.n3,45.1039,-108.2189,1,8.0
HBRM8_2005_8_29.n3,44.6678,-111.1006,1,17.0
HBYT2_2005_8_29.n3,32.5,-99.6167,3,45.0
HCKC2_2005_8_29.n3,39.7714,-108.3292,1,10.0
HCKO_2005_8_29.n3,43.709720000000004,-122.42138999999999,3,43.75
HCOT1_2005_8_29.n3,36.2572,-83.2772,3,66.0
HCYM5_2005_8_29.n3,47.0375,-93.6042,3,57.0
HDF1_2005_8_29.n3,43.2708,-73.539,0,76.0
HDOA2_2005_8_29.n3,65.595,-163.4114,0,98.0
HDRI3_2005_8_29.n3,39.0,-86.4228,3,63.0
HDRT2_2005_8_29.n3,32.15,-94.8,0,67.0
HDRVR_2005_8_29.n3,45.69,-121.55,3,39.0
HDZC1_2005_8_29.n3,36.3825,-120.8558,1,17.0
HERO_2005_8_29.n3,45.82111,-119.52139,3,36.5
HEST2_2005_8_29.n3,34.83075000000001,-102.4248,3,43.166666666666664
HFFTF_2005_8_29.n3,46.43,-119.36,1,11.666666666666666
HFMN7_2005_8_29.n3,34.825,-77.3219,0,93.0
HGCC2_2005_8_29.n3,39.672,-105.347,1,20.333333333333332
HGFW1_2005_8_29.n3,46.5667,-121.6306,3,61.0
HGLC1_2005_8_29.n3,39.2083,-122.8083,1,15.0
HGLN7_2005_8_29.n3,35.0861,-83.2175,0,74.0
HHAM8_2005_8_29.n3,45.6453,-114.6278,1,20.0
HHFO3_2005_8_29.n3,44.9558,-121.4994,1,25.0
HHMS_2005_8_29.n3,46.563,-119.59899999999999,1,15.5
HHRN5_2005_8_29.n3,31.7,-108.3417,1,9.0
HHRW4_2005_8_29.n3,44.3011,-107.5069,1,12.0
HIBM5_2005_8_29.n3,47.3919,-92.8347,3,58.0
HIGC2_2005_8_29.n3,39.562000000000005,-105.019,1,17.166666666666668
HKAH1_2005_8_29.n3,20.5089,-156.6817,0,67.0
HKFW1_2005_8_29.n3,46.5022,-123.3844,0,99.0
HKIH1_2005_8_29.n3,20.5803,-156.5711,0,90.0
HKUH1_2005_8_29.n3,19.8211,-155.3306,0,98.0
HLKC1_2005_8_29.n3,40.6233,-120.4778,1,13.0
HLLC1_2005_8_29.n3,39.0717,-120.4217,1,25.0
HLYM6_2005_8_29.n3,32.8103,-90.7844,0,80.0
HMDN8_2005_8_29.n3,48.5281,-98.6236,3,51.0
HMEC2_2005_8_29.n3,38.3319,-107.0889,1,24.0
HMNM8_2005_8_29.n3,46.25,-114.15000000000002,1,26.166666666666668
HNKMT_2005_8_29.n3,48.3348,-110.8429,1,10.0
HNYM8_2005_8_29.n3,48.3833,-114.0575,1,16.0
HOAC1_2005_8_29.n3,41.0478,-123.6714,3,45.0
HOBW4_2005_8_29.n3,43.2203,-110.4231,1,12.0
HOGA2_2005_8_29.n3,66.2167,-155.6667,0,94.0
HOHU1_2005_8_29.n3,38.6667,-112.6508,1,9.0
HOL_2005_8_29.n3,40.6756,-111.8259,1,22.75
HONA2_2005_8_29.n3,57.8,-135.1333,3,62.0
HOTM8_2005_8_29.n3,47.6156,-114.6694,1,7.0
HOW_2005_8_29.n3,43.78411,-112.97736000000002,1,11.416666666666666
HOXO_2005_8_29.n3,45.68444,-121.51806,3,36.75
HOZA2_2005_8_29.n3,66.7417,-148.6767,3,54.0
HP001_2005_8_29.n3,32.892,-116.41990000000003,1,21.25
HP002_2005_8_29.n3,32.7015,-116.76340000000003,1,23.416666666666668
HPDC1_2005_8_29.n3,39.0308,-123.0806,1,15.0
HPFI1_2005_8_29.n3,43.9481,-114.7561,1,7.0
HRBC2_2005_8_29.n3,40.2,-105.8667,1,32.0
HRDA2_2005_8_29.n3,60.1489,-149.7986,0,77.0
HRDG1_2005_8_29.n3,33.0103,-83.2072,0,70.0
HRFO_2005_8_29.n3,44.48806,-118.02,1,12.25
HRHW_2005_8_29.n3,46.38472,-120.57444,1,23.25
HRLM_2005_8_29.n3,48.54333,-108.83471999999999,1,16.5
HRLO3_2005_8_29.n3,45.3192,-116.8675,1,13.0
HRMO_2005_8_29.n3,45.81944,-119.28333,1,27.75
HRSN1_2005_8_29.n3,42.7239,-102.9717,1,22.0
HRWM8_2005_8_29.n3,46.7186,-112.0017,1,13.0
HSEC1_2005_8_29.n3,36.8422,-121.3622,1,30.0
HSFO3_2005_8_29.n3,44.9406,-122.4003,3,46.0
HSPC1_2005_8_29.n3,37.5625,-122.4364,3,48.0
HSQC1_2005_8_29.n3,37.3147,-119.0383,1,31.0
HSRU1_2005_8_29.n3,39.9339,-110.8614,1,14.0
HSYN1_2005_8_29.n3,41.8975,-100.3108,1,32.0
HTCN2_2005_8_29.n3,35.98,-115.25,1,0.0
HTRC1_2005_8_29.n3,36.5625,-117.4736,1,12.0
HTSC1_2005_8_29.n3,35.7706,-115.9092,1,10.0
HTV5_2005_8_29.n3,36.3577,-86.09,0,92.0
HTVT2_2005_8_29.n3,30.7369,-95.5875,3,57.0
HUFW1_2005_8_29.n3,47.3672,-123.7583,0,99.0
HUMC1_2005_8_29.n3,36.7267,-118.675,1,14.0
HUNT_2005_8_29.n3,39.3396,-110.9616,1,16.0
HURW1_2005_8_29.n3,47.9706,-123.4983,0,99.0
HVMT_2005_8_29.n3,46.67917,-111.98333000000001,1,21.0
HWAU1_2005_8_29.n3,40.9528,-110.4806,1,18.0
HWDW3_2005_8_29.n3,46.0208,-91.4497,3,55.0
HWKC1_2005_8_29.n3,38.735,-122.8372,1,27.0
HYFC1_2005_8_29.n3,40.55,-123.165,1,14.0
HYFO3_2005_8_29.n3,44.4494,-121.1297,1,14.0
HZCW1_2005_8_29.n3,48.9808,-121.0783,3,62.0
ICNNV_2005_8_29.n3,39.25297,-119.97103,1,25.75
IDA_2005_8_29.n3,43.504079999999995,-112.05011999999999,1,13.916666666666666
IDPC1_2005_8_29.n3,36.8425,-118.2594,1,14.0
IDWC1_2005_8_29.n3,41.7347,-121.5342,1,15.0
IEINV_2005_8_29.n3,39.449940000000005,-119.77658999999998,1,10.75
IGGT1_2005_8_29.n3,35.6236,-83.8083,0,93.0
IMBO_2005_8_29.n3,45.43333,-117.96667,1,13.75
IMKF1_2005_8_29.n3,26.462,-81.44,0,80.0
IMTW1_2005_8_29.n3,48.5636,-118.6192,1,13.0
IMWN2_2005_8_29.n3,37.92,-114.1667,1,10.0
INBS2_2005_8_29.n3,45.1394,-103.9128,1,19.0
INCCK_2005_8_29.n3,39.253890000000006,-119.925,1,27.666666666666668
INDI1_2005_8_29.n3,45.3833,-114.1667,1,8.0
INTC1_2005_8_29.n3,36.1203,-117.0878,1,8.0
IPFI1_2005_8_29.n3,44.4167,-111.3833,1,14.0
IRFO3_2005_8_29.n3,44.3222,-119.7692,1,9.0
ISAM5_2005_8_29.n3,47.6197,-91.3775,3,59.0
ITCM5_2005_8_29.n3,47.24,-95.19,3,62.0
ITD24_2005_8_29.n3,42.34315,-112.22679,1,16.0
IVET2_2005_8_29.n3,31.5061,-99.6594,3,46.0
IWLC1_2005_8_29.n3,35.685,-117.8894,1,12.0
JARN5_2005_8_29.n3,36.5558,-106.1031,1,30.0
JAST2_2005_8_29.n3,33.23241,-100.56780000000002,3,54.0
JAYC2_2005_8_29.n3,38.8456,-107.7386,1,11.0
JBGC1_2005_8_29.n3,39.7358,-121.4889,1,22.0
JCAK2_2005_8_29.n3,37.5922,-83.3178,0,81.0
JCKS1_2005_8_29.n3,33.2889,-81.5308,3,50.0
JCRC2_2005_8_29.n3,38.7533,-108.5797,1,18.0
JCSN8_2005_8_29.n3,48.6153,-100.7292,3,40.0
JCTA2_2005_8_29.n3,62.29305,-145.3353,3,40.5
JCTNV_2005_8_29.n3,39.11936,-119.77488999999998,1,18.5
JEAN2_2005_8_29.n3,35.77,-115.33,1,0.0
JEFS1_2005_8_29.n3,34.6619,-80.2742,3,54.0
JEFW1_2005_8_29.n3,47.55,-123.1667,0,93.0
JESN5_2005_8_29.n3,35.8411,-106.6189,3,63.0
JETM8_2005_8_29.n3,47.7675,-114.2339,1,13.0
JMRM5_2005_8_29.n3,45.89,-93.2697,3,61.0
JNSC2_2005_8_29.n3,39.0414,-106.0033,1,33.0
JONG1_2005_8_29.n3,30.8289,-82.36,0,78.0
JPRC1_2005_8_29.n3,41.3322,-120.4725,1,19.0
JRFO3_2005_8_29.n3,45.1139,-118.4039,1,15.0
JSDC1_2005_8_29.n3,37.5436,-119.8397,1,29.0
JSNC1_2005_8_29.n3,35.9706,-118.5408,1,30.0
JSPN2_2005_8_29.n3,41.0808,-119.7764,1,5.0
JSPU1_2005_8_29.n3,38.0333,-113.5167,1,12.0
JSTR1_2005_8_29.n3,41.8167,-71.5333,0,82.0
JTAC1_2005_8_29.n3,41.8019,-122.1097,1,16.0
JUFW1_2005_8_29.n3,46.3578,-118.8686,1,20.0
JULC1_2005_8_29.n3,33.0758,-116.5925,3,36.0
JVAU1_2005_8_29.n3,39.3094,-111.3228,1,12.0
JVWM_2005_8_29.n3,45.797779999999996,-112.16528000000001,1,17.25
JWBC1_2005_8_29.n3,35.295,-118.2267,1,24.0
K11R_2005_8_29.n3,30.218890000000002,-96.37416999999999,3,45.0
K12N_2005_8_29.n3,41.00889,-74.73666999999999,0,93.0
K1A5_2005_8_29.n3,35.21667,-83.41667,3,56.0
K1A6_2005_8_29.n3,36.61056,-83.73722,3,52.0
K1F0_2005_8_29.n3,34.14694,-97.1225,3,59.0
K1H2_2005_8_29.n3,39.07056,-88.53333000000002,3,36.666666666666664
K1V4_2005_8_29.n3,44.41944,-72.01944,0,90.0
K20V_2005_8_29.n3,40.05361,-106.36889000000001,1,16.333333333333332
K2WX_2005_8_29.n3,45.604440000000004,-103.54639,1,18.0
K36U_2005_8_29.n3,40.48194,-111.42889,1,6.0
K3A1_2005_8_29.n3,34.268609999999995,-86.85833000000001,0,67.33333333333333
K3A6_2005_8_29.n3,34.36667,-118.56667,3,41.0
K3J7_2005_8_29.n3,33.5975,-83.13889,3,58.333333333333336
K3LF_2005_8_29.n3,39.16222,-89.67444,3,38.666666666666664
K3T5_2005_8_29.n3,29.908059999999995,-96.95,3,47.666666666666664
K40B_2005_8_29.n3,46.61667,-69.53333,0,84.0
K40J_2005_8_29.n3,30.07194,-83.57361,0,91.0
K47A_2005_8_29.n3,34.310559999999995,-84.42389,3,46.0
K48I_2005_8_29.n3,38.68694,-80.65167,0,67.66666666666667
K4A9_2005_8_29.n3,34.47361,-85.72139,3,56.333333333333336
K4BM_2005_8_29.n3,39.05028,-105.51444,3,37.333333333333336
K4O4_2005_8_29.n3,33.90917,-94.85916999999999,0,73.0
K5SM_2005_8_29.n3,39.42556,-107.37917,1,18.666666666666668
K6R6_2005_8_29.n3,30.048059999999996,-102.21306,1,32.0
K6V3_2005_8_29.n3,37.06361,-81.79805999999999,3,62.666666666666664
K7BM_2005_8_29.n3,38.7825,-106.21806,1,19.0
K7R5_2005_8_29.n3,29.78333,-93.3,3,50.0
K8D3_2005_8_29.n3,45.668890000000005,-96.99139,3,54.0
K9L2_2005_8_29.n3,34.98333,-117.85,1,11.0
K9V9_2005_8_29.n3,43.76667,-99.31833,1,31.0
KAAA_2005_8_29.n3,40.158609999999996,-89.335,3,50.0
KAAF_2005_8_29.n3,29.726940000000003,-85.02472,0,70.0
KAAO_2005_8_29.n3,37.74972,-97.21889,0,78.0
KAAT_2005_8_29.n3,41.49139,-120.56443999999999,1,20.0
KABE_2005_8_29.n3,40.65083,-75.44917,0,91.0
KABI_2005_8_29.n3,32.41028,-99.68167,3,48.0
KABQ_2005_8_29.n3,35.04167,-106.61471999999999,1,23.0
KABR_2005_8_29.n3,45.443329999999996,-98.41306,3,48.0
KABY_2005_8_29.n3,31.535559999999997,-84.19444,3,61.0
KACB_2005_8_29.n3,44.98833,-85.19833,3,51.0
KACK_2005_8_29.n3,41.253890000000006,-70.05972,0,87.0
KACP_2005_8_29.n3,30.750559999999997,-92.68861,3,55.0
KACQ_2005_8_29.n3,44.07333,-93.55306,3,62.333333333333336
KACT_2005_8_29.n3,31.61722,-97.22778000000001,0,70.0
KACV_2005_8_29.n3,40.97806,-124.10861000000003,0,89.4
KACY_2005_8_29.n3,39.46472,-74.58667,0,74.0
KADC_2005_8_29.n3,46.45028,-95.21083,0,68.33333333333333
KADG_2005_8_29.n3,41.867779999999996,-84.07944,3,42.0
KADH_2005_8_29.n3,34.80444,-96.67139000000002,3,55.333333333333336
KADW_2005_8_29.n3,38.81667,-76.85,0,79.0
KAEG_2005_8_29.n3,35.145,-106.795,1,28.666666666666668
KAEL_2005_8_29.n3,43.68332999999999,-93.36667,3,63.666666666666664
KAEX_2005_8_29.n3,31.33472,-92.55861,3,46.0
KAFJ_2005_8_29.n3,40.13333,-80.28333,3,39.333333333333336
KAFK_2005_8_29.n3,40.6,-95.84999999999998,0,84.66666666666667
KAFN_2005_8_29.n3,42.80583000000001,-72.00056,0,91.83333333333333
KAFW_2005_8_29.n3,32.97333,-97.31806,3,48.0
KAGC_2005_8_29.n3,40.35472,-79.92166999999999,3,37.0
KAGS_2005_8_29.n3,33.36444,-81.96333,3,59.0
KAGU1_2005_8_29.n3,37.5247,-109.8931,1,11.0
KAHNV_2005_8_29.n3,38.97019,-119.93491999999999,1,22.666666666666668
KAHN_2005_8_29.n3,33.950829999999996,-83.32806,3,61.0
KAIA2_2005_8_29.n3,64.4256,-158.1058,0,72.0
KAIA_2005_8_29.n3,42.05722,-102.8,3,36.0
KAID_2005_8_29.n3,40.11667,-85.61667,3,45.0
KAIG_2005_8_29.n3,45.15,-89.09999999999998,3,58.666666666666664
KAIO_2005_8_29.n3,41.4,-95.05,0,69.0
KAIT_2005_8_29.n3,46.54999999999999,-93.68333,0,78.0
KAIZ_2005_8_29.n3,38.1,-92.55,3,53.0
KAJG_2005_8_29.n3,38.606390000000005,-87.72667,0,73.0
KAKH_2005_8_29.n3,35.196670000000005,-81.15583000000001,3,53.0
KAKO_2005_8_29.n3,40.174440000000004,-103.21444,3,36.0
KAKQ_2005_8_29.n3,36.981390000000005,-77.00111,0,74.0
KAKR_2005_8_29.n3,41.0375,-81.46417,3,38.0
KALB_2005_8_29.n3,42.748059999999995,-73.80167,0,84.0
KALF1_2005_8_29.n3,28.102,-81.712,0,89.25
KALI_2005_8_29.n3,27.74111,-98.02694,1,33.0
KALM_2005_8_29.n3,32.83333,-105.98333000000001,1,24.666666666666668
KALN_2005_8_29.n3,38.9,-90.05,3,55.0
KALO_2005_8_29.n3,42.55444,-92.40111,3,64.0
KALS_2005_8_29.n3,37.43889,-105.86138999999999,1,26.0
KALW_2005_8_29.n3,46.095,-118.28416999999999,1,16.0
KALX_2005_8_29.n3,32.91472,-85.96278000000001,0,76.33333333333333
KAMA_2005_8_29.n3,35.22,-101.71722,3,44.0
KAMG_2005_8_29.n3,31.536109999999997,-82.50667,0,70.0
KAMN_2005_8_29.n3,43.321940000000005,-84.68778,3,43.0
KAMW_2005_8_29.n3,41.990559999999995,-93.61889000000001,0,74.0
KANB_2005_8_29.n3,33.590559999999996,-85.8475,0,72.0
KAND_2005_8_29.n3,34.49778,-82.70971999999999,3,55.0
KANE_2005_8_29.n3,45.15,-93.21667,1,0.0
KANJ_2005_8_29.n3,46.479440000000004,-84.35722,0,76.0
KANW_2005_8_29.n3,42.58333,-100.0,3,46.333333333333336
KAOH1_2005_8_29.n3,20.5222,-156.5658,0,78.0
KAOH_2005_8_29.n3,40.708059999999996,-84.02139,3,44.0
KAOO_2005_8_29.n3,40.3,-78.31694,0,77.0
KAPA_2005_8_29.n3,39.56389,-104.84833,1,23.0
KAPC_2005_8_29.n3,38.2075,-122.27944,3,57.0
KAPF_2005_8_29.n3,26.15,-81.76666999999999,3,63.0
KAPN_2005_8_29.n3,45.071670000000005,-83.56444,3,46.0
KAQO_2005_8_29.n3,30.783609999999996,-98.66194,3,54.0
KAQP_2005_8_29.n3,45.2275,-96.00417,3,55.0
KAQR_2005_8_29.n3,34.39833,-96.14806,3,60.0
KAQW_2005_8_29.n3,42.69722,-73.17028,0,90.0
KARA_2005_8_29.n3,30.028890000000004,-91.88444,0,72.0
KARB_2005_8_29.n3,42.223890000000004,-83.74,3,46.0
KARG_2005_8_29.n3,36.13333,-90.91667,3,66.33333333333333
KARM_2005_8_29.n3,29.254170000000002,-96.15416999999998,3,52.333333333333336
KARR_2005_8_29.n3,41.77,-88.48139,3,60.0
KART_2005_8_29.n3,43.99194,-76.02167,0,67.0
KARV_2005_8_29.n3,45.93332999999999,-89.73333000000001,3,58.666666666666664
KASD_2005_8_29.n3,30.343059999999998,-89.82194,0,90.0
KASE_2005_8_29.n3,39.22889,-106.86944,1,20.0
KASG_2005_8_29.n3,36.18333,-94.11667,3,36.0
KASH_2005_8_29.n3,42.78167,-71.51472,0,79.0
KAST_2005_8_29.n3,46.156940000000006,-123.8825,0,84.0
KASW_2005_8_29.n3,41.274440000000006,-85.83999999999999,1,33.666666666666664
KASX_2005_8_29.n3,46.54972,-90.91833000000001,0,76.0
KATL_2005_8_29.n3,33.64028,-84.42694,0,79.0
KATS_2005_8_29.n3,32.8525,-104.46750000000002,3,57.0
KATT_2005_8_29.n3,30.316670000000002,-97.76666999999999,3,48.0
KATW_2005_8_29.n3,44.25,-88.51666999999999,3,65.0
KATY_2005_8_29.n3,44.904720000000005,-97.14944,3,48.0
KAUG_2005_8_29.n3,44.32056,-69.79722,0,94.0
KAUH_2005_8_29.n3,40.89389,-97.99444,3,61.0
KAUM_2005_8_29.n3,43.66667,-92.93333,3,55.0
KAUN_2005_8_29.n3,38.95,-121.06667,1,21.333333333333332
KAUO_2005_8_29.n3,32.61667,-85.43333,0,72.66666666666667
KAUS_2005_8_29.n3,30.194440000000004,-97.67,3,52.0
KAUW_2005_8_29.n3,44.92861,-89.62666999999999,3,51.0
KAVA2_2005_8_29.n3,67.1375,-159.0461,0,97.0
KAVC_2005_8_29.n3,36.68861,-78.05417,3,59.666666666666664
KAVL_2005_8_29.n3,35.431940000000004,-82.5375,0,69.0
KAVP_2005_8_29.n3,41.33889,-75.72667,0,76.0
KAVX_2005_8_29.n3,33.405,-118.41583,3,42.0
